0.41000000000000003 55.77138649593717 -220.4578309491194 -5.079754527961934 -31.359029388334292 -399.67844572239653 2.6039140929612032 14.21082298226025 -510.7221884347429 4.458129896204206 37.58056264338304 -529.7428210354936 6.199888510537727 167.0399742925736 -64.28830092520295 1.7898150494746219 -660.7613446857514 464.60974438635657 -11.582681826085704 -1452.4030175938851 1839.6500766144788 8.078218383963977 -1439.165500767363 346.29787443359385 30.991148274335206 
0.42 57.50134518747467 -221.10535222149718 -5.061282818673357 -38.212703572924845 -393.9145369999825 2.478852705993428 -1.6409609343955012 -492.1455724379642 4.517160159649999 24.42191544715839 -526.9680732507427 6.494143587317319 170.2988052708328 -61.95635274461643 1.8121624994981178 -710.8453915412406 696.7251889472441 -13.337896236985687 -1694.2434093079373 1861.4719439236796 3.5076824721524416 -1200.212166272764 216.31042291235542 27.614416188368537 
0.43 58.98329602518534 -221.6313529571414 -5.045557598326795 -45.56642810978181 -385.693134428197 2.340014334356757 -19.131615240142146 -473.71336895260487 4.526706394796443 13.352054032321911 -525.3095165321271 6.7497321441655815 116.8655591271388 -40.44842137514959 1.2366488863687686 -757.9460902857147 943.3709154951704 -14.256804664485003 -1777.9518582113812 1816.8353061586622 -1.5344247060436809 -1026.8288621976767 118.41993459645053 23.52116294862883 
0.44 59.703057279264975 -221.87742199643668 -5.0379512141640825 -53.30639741053071 -375.2366186948559 2.197015695746425 -36.8014748177238 -455.9323289031155 4.489694172017724 3.6348844219299083 -524.5725048891645 6.967275550368208 23.37140147247314 -7.893671506432874 0.24666023664614756 -785.811102487456 1135.1789509291762 -14.205229036234591 -1743.2655972875214 1734.5199914528978 -5.6559308507675325 -927.4842407623817 29.335213027664608 20.20475652670214 
0.45 59.43301052655056 -221.78588574797917 -5.040802845110623 -61.189735810523636 -363.253924132709 2.0579228890537125 -53.86903632675342 -439.10746124550786 4.417709220336749 -5.3700209231282106 -524.7196197287532 7.158752514905745 -75.989154756371 25.8879245064199 -0.8028033377728598 -786.0849843124553 1248.8476319179354 -13.546590687248049 -1668.8918800315814 1626.5095570704407 -8.563231380923327 -879.9742193036684 -58.433942467391056 18.341464286803784 
0.46 58.2396250829434 -221.3708656440914 -5.053438085273524 -68.93308315716449 -350.4819509550077 1.9269455727762506 -70.21460905561435 -423.48336118128526 4.32115185182463 -14.061951592416355 -525.7246253350158 7.33889207120725 -158.84785126751746 56.3718698812037 -1.6855631792815995 -757.8218136201176 1295.7896220674095 -12.622754566412851 -1604.2269637633872 1493.90273395854 -10.654470225339393 -862.0460529347025 -141.10197605286075 17.91350425444286 
0.47000000000000003 56.346245374310655 -220.67733784782382 -5.073602680819621 -76.2458030522579 -337.5165388542129 1.8058369727308623 -86.06070680843568 -409.3340699090501 4.205709813848656 -22.671019738995255 -527.4936646250097 7.5214788164038975 -214.70996023198916 81.10913913032027 -2.29521849081986 -699.1660964877738 1288.6270102449337 -11.58270654442132 -1571.4097636942195 1329.4266024394883 -12.416008542669815 -862.530089571153 -209.0404205115334 18.83221347217738 
0.48 54.06192263848169 -219.78223796702983 -5.098137898780972 -82.78465297000211 -324.89889419399077 1.695727540738681 -101.78859447295882 -397.0708330102583 4.072514124771868 -31.374252637100245 -529.792089102982 7.720518791465477 -235.42272039732708 95.59774951399437 -2.540948141398192 -600.4888141817755 1223.4439716531504 -10.403730654936576 -1582.1534038556797 1111.0128665687198 -14.269789122339667 -882.1026732560994 -242.04836469098757 21.256924161678437 
0.49 51.80019985948658 -218.83134496923455 -5.122673638047862 -88.04734102582873 -313.372881017463 1.5991627121782517 -117.85988329283416 -387.48050748407474 3.9190571667034013 -40.437665453668636 -532.0567302935333 7.9528838543032405 -207.13388538426435 90.09060744947661 -2.25880602227016 -439.1814717257681 1057.9281972520812 -8.781164550663114 -1637.97107888962 780.261451623095 -16.471253860305673 -940.4108279080803 -189.44808259288544 25.527741158657065 
0.5 50.129258705967615 -218.08634734246056 -5.140969169971916 -91.32328160461671 -304.4381202279182 1.5246933138446295 -134.48466977692826 -382.1810215937994 3.744845577547763 -50.49034834975861 -532.9678266134789 8.233037855613127 -118.83539975307762 54.289842053185396 -1.306522351848669 -211.01435272820314 686.547690516063 -5.785988242341794 -1667.3910116733373 242.807031790446 -18.00929633032978 -1089.8912164911783 41.85922851712333 30.106979019845895 
